availability_target_fraction,availability_relation,availability_slope,model_quality,score_noise_sd,expected_score_latent_correlation,nominal_fraction,mean_realized_available_fraction,sd_realized_available_fraction,q025_realized_available_fraction,q975_realized_available_fraction,mean_event_availability_ceiling,sd_event_availability_ceiling,q025_event_availability_ceiling,q975_event_availability_ceiling,mean_naive_top_fraction_effect,sd_naive_top_fraction_effect,q025_naive_top_fraction_effect,q975_naive_top_fraction_effect,mean_availability_effect_at_all_budget,sd_availability_effect_at_all_budget,q025_availability_effect_at_all_budget,q975_availability_effect_at_all_budget,mean_capacity_effect_within_available_subset,sd_capacity_effect_within_available_subset,q025_capacity_effect_within_available_subset,q975_capacity_effect_within_available_subset,mean_availability_main_effect,sd_availability_main_effect,q025_availability_main_effect,q975_availability_main_effect,mean_capacity_main_effect,sd_capacity_main_effect,q025_capacity_main_effect,q975_capacity_main_effect,mean_distortion_top_fraction_minus_fixed_budget,sd_distortion_top_fraction_minus_fixed_budget,q025_distortion_top_fraction_minus_fixed_budget,q975_distortion_top_fraction_minus_fixed_budget,mean_shapley_availability_effect,sd_shapley_availability_effect,q025_shapley_availability_effect,q975_shapley_availability_effect,mean_shapley_capacity_effect,sd_shapley_capacity_effect,q025_shapley_capacity_effect,q975_shapley_capacity_effect,mean_interaction_effect,sd_interaction_effect,q025_interaction_effect,q975_interaction_effect,mean_total_four_cell_effect,sd_total_four_cell_effect,q025_total_four_cell_effect,q975_total_four_cell_effect,mean_naive_delta_true_positive_n,sd_naive_delta_true_positive_n,q025_naive_delta_true_positive_n,q975_naive_delta_true_positive_n,mean_availability_delta_true_positive_n,sd_availability_delta_true_positive_n,q025_availability_delta_true_positive_n,q975_availability_delta_true_positive_n,mean_capacity_delta_true_positive_n,sd_capacity_delta_true_positive_n,q025_capacity_delta_true_positive_n,q975_capacity_delta_true_positive_n,replicates,naive_fixed_budget_sign_reversal,sign_reversal_replicate_fraction,fixed_budget_interval_below_zero,fixed_budget_interval_above_zero,shapley_availability_interval_below_zero,shapley_capacity_interval_below_zero,interaction_interval_below_zero,interaction_interval_above_zero,max_abs_interaction_replicate,mean_abs_interaction,max_abs_identity_error,max_abs_tp_identity_error,max_abs_factorial_identity_error,max_abs_shapley_identity_error
0.5,higher_risk_more_available,1.0,good,0.5,0.8944271909999159,0.1,0.4998516,0.0014397921567175734,0.49716325,0.50251725,0.6665583367532322,0.004532176285414401,0.6568240752777524,0.675078206457166,0.11623330176331109,0.0030165809304775215,0.11125958487906595,0.12247965843084742,0.006233341179203809,0.002492659683192373,0.000735313961983218,0.010700296578004106,0.10999996058410728,0.003003588886048351,0.10461310375830013,0.11690381293100148,0.002016342508578704,0.001618346218506496,-0.0012075843824127402,0.005032967926353091,0.10999996058410728,0.003003588886048351,0.10461310375830013,0.11690381293100148,0.10999996058410728,0.003003588886048351,0.10461310375830013,0.11690381293100148,0.004124841843891256,0.0016646212698261048,0.0009682844563473319,0.007065466862833358,0.11210845991941981,0.0026644654372290247,0.10723121765246449,0.11734862110671147,0.004216998670625103,0.0025653338321754656,-0.0012059959619308738,0.00851218618558796,0.11623330176331109,0.0030165809304775215,0.11125958487906595,0.12247965843084742,1160.36,29.737070019309794,1108.0,1217.1499999999999,62.17,24.747637373203034,7.375,107.19999999999993,1098.19,31.753372524295223,1042.95,1169.0,100,False,0.0,False,True,False,False,False,False,0.009309309309309288,0.004364564307740535,0.0,0,0.0,0.0
0.5,higher_risk_more_available,1.0,good,0.5,0.8944271909999159,0.2,0.4998516,0.0014397921567175734,0.49716325,0.50251725,0.6665583367532322,0.004532176285414401,0.6568240752777524,0.675078206457166,0.1795277417947176,0.0035348845228902956,0.17282792931957228,0.18725832041756565,0.020048508080836296,0.0038285690523157845,0.012035776580586192,0.026976463191645355,0.15947923371388129,0.0032643822863912693,0.15399802030440093,0.16511103093505186,0.006223521045260824,0.002506471834563272,0.0009779790488349122,0.010666777257402381,0.15947923371388129,0.0032643822863912693,0.15399802030440093,0.16511103093505186,0.15947923371388129,0.0032643822863912693,0.15399802030440093,0.16511103093505186,0.013136014563048557,0.002555940060744874,0.008692836322743556,0.018003528115776116,0.166391727231669,0.002541517983914572,0.16202989006178894,0.1718039417092087,0.013824987035575474,0.003968547053410892,0.00725020802840404,0.020757951397157158,0.1795277417947176,0.0035348845228902956,0.17282792931957228,0.18725832041756565,1792.29,37.44579786541846,1701.425,1871.25,200.14,38.172394700512534,120.9,268.15,1592.15,35.00140689813032,1527.475,1655.925,100,False,0.0,False,True,False,False,False,True,0.0238522954091816,0.013824987035575474,0.0,0,0.0,0.0
0.5,higher_risk_more_available,1.0,medium,1.0,0.7071067811865475,0.05,0.4998516,0.0014397921567175734,0.49716325,0.50251725,0.6665583367532322,0.004532176285414401,0.6568240752777524,0.675078206457166,0.057251644293637625,0.0020590156832758196,0.053940402300575896,0.06084244476444195,-0.0028917157109228596,0.0018331021065020317,-0.00601342005270831,0.00041521794219172823,0.060143360004560484,0.001881735616810168,0.057090688634822265,0.06334844879889459,-0.0019101189026501672,0.0013217305269802276,-0.004601620316878854,0.0005087385188317962,0.060143360004560484,0.001881735616810168,0.057090688634822265,0.06334844879889459,0.060143360004560484,0.001881735616810168,0.057090688634822265,0.06334844879889459,-0.0024009173067865135,0.0013003242449507485,-0.004682957426254805,-0.00034398061693585475,0.05965256160042414,0.0016964661376896713,0.056436198537803704,0.06261980760560719,-0.0009815968082726922,0.0018577129136656972,-0.0041210908672942356,0.0028207359438766947,0.057251644293637625,0.0020590156832758196,0.053940402300575896,0.06084244476444195,571.55,20.587028867123042,536.95,605.05,-28.89,18.344016171300364,-60.525,4.149999999999949,600.44,19.522232857887328,569.425,632.05,100,True,0.95,False,False,True,False,False,False,0.0057017105131539625,0.0017130798476596306,0.0,0,0.0,0.0
0.5,higher_risk_more_available,1.0,medium,1.0,0.7071067811865475,0.1,0.4998516,0.0014397921567175734,0.49716325,0.50251725,0.6665583367532322,0.004532176285414401,0.6568240752777524,0.675078206457166,0.09609501743764737,0.0027468571239146985,0.09164722074904665,0.10198293933853088,-0.0040634329787518405,0.0028054646159779394,-0.00912137374431303,0.0009605163853796448,0.10015845041639922,0.003040534932266376,0.09445313725001721,0.10646571088388077,-0.002912896622385873,0.0018412932827682642,-0.005879269342975561,0.00041521794219172823,0.10015845041639922,0.003040534932266376,0.09445313725001721,0.10646571088388077,0.10015845041639922,0.003040534932266376,0.09445313725001721,0.10646571088388077,-0.003488164800568857,0.0019436296026583422,-0.007231297333817391,-0.0005483447833197379,0.09958318223821624,0.002548772786595165,0.09433228770471488,0.1045788839098475,-0.001150536356365967,0.002722352144749877,-0.0061635625027022245,0.0038215498615016834,0.09609501743764737,0.0027468571239146985,0.09164722074904665,0.10198293933853088,959.34,27.819119941929046,913.9,1012.675,-40.59,28.082524491544234,-91.525,9.624999999999957,999.93,31.523361547149808,930.175,1058.1,100,True,0.95,False,False,True,False,False,False,0.00688747088017827,0.0023655161098582937,0.0,0,0.0,0.0
0.5,higher_risk_more_available,1.0,medium,1.0,0.7071067811865475,0.2,0.4998516,0.0014397921567175734,0.49716325,0.50251725,0.6665583367532322,0.004532176285414401,0.6568240752777524,0.675078206457166,0.15579831142360254,0.003432880407804025,0.14959965131465205,0.16300551015719011,-0.001539634936971422,0.0038518123857823063,-0.008130859961896286,0.005275872160938007,0.15733794636057394,0.004141855071829264,0.14784263911720338,0.16406082425650398,-0.004112561300176437,0.0027919501888101915,-0.009274589929035161,0.0007074522823254508,0.15733794636057394,0.004141855071829264,0.14784263911720338,0.16406082425650398,0.15733794636057394,0.004141855071829264,0.14784263911720338,0.16406082425650398,-0.0028260981185739297,0.0026266282903040345,-0.007566508128666377,0.001513005254109584,0.15862440954217644,0.003270987713666424,0.15147905222955335,0.16418618230949403,0.002572926363205016,0.004203116025334599,-0.004832896613328547,0.010566171036943114,0.15579831142360254,0.003432880407804025,0.14959965131465205,0.16300551015719011,1555.43,37.590632564053195,1470.425,1613.725,-15.36,38.48665517114505,-81.1,52.19999999999993,1570.79,43.917575460667614,1475.85,1649.1,100,True,0.63,False,False,False,False,False,False,0.013937282229965153,0.004053221941048397,0.0,0,0.0,0.0
0.5,higher_risk_more_available,1.0,weak,2.0,0.4472135954999579,0.05,0.4998516,0.0014397921567175734,0.49716325,0.50251725,0.6665583367532322,0.004532176285414401,0.6568240752777524,0.675078206457166,0.03922600322477315,0.0018374172402253486,0.035965943555495795,0.042662008990348325,-0.009744279554426914,0.0019131849547069544,-0.013268337656512386,-0.005616286555740893,0.04897028277920007,0.0017417329771590867,0.046034060624591346,0.05192491881383219,-0.005158433655894561,0.0013840839567178388,-0.007712421042586744,-0.002461504112194663,0.04897028277920007,0.0017417329771590867,0.046034060624591346,0.05192491881383219,0.04897028277920007,0.0017417329771590867,0.046034060624591346,0.05192491881383219,-0.0074513566051607385,0.001386820584835779,-0.009953007305424139,-0.0049090476655977485,0.04667735982993389,0.0014450679001551552,0.0436929916382845,0.04907937845146993,-0.004585845898532352,0.0018597969787652927,-0.00817704807175643,-0.0007556998696413677,0.03922600322477315,0.0018374172402253486,0.035965943555495795,0.042662008990348325,391.6,18.378182058015852,359.0,424.525,-97.3,19.205691496496186,-133.05,-55.95000000000002,488.9,18.039518907782504,455.475,517.525,100,True,1.0,True,False,True,False,True,False,0.009090909090909087,0.004591787669180006,0.0,0,6.938893903907228e-18,0.0
0.5,higher_risk_more_available,1.0,weak,2.0,0.4472135954999579,0.1,0.4998516,0.0014397921567175734,0.49716325,0.50251725,0.6665583367532322,0.004532176285414401,0.6568240752777524,0.675078206457166,0.06991484965354691,0.00242133305954598,0.06564498022217433,0.07532227706574954,-0.01764638295142975,0.002741469218743941,-0.023013356928553497,-0.012195740928615233,0.08756123260497667,0.0025341993706867673,0.0832399885468901,0.09277240248758585,-0.009739185050034821,0.001880035900758228,-0.013103998175488886,-0.0058157413809964385,0.08756123260497667,0.0025341993706867673,0.0832399885468901,0.09277240248758585,0.08756123260497667,0.0025341993706867673,0.0832399885468901,0.09277240248758585,-0.013692784000732287,0.001852622413434403,-0.017289277874146688,-0.009893812964198705,0.0836076336542792,0.0020389941799570216,0.08000986005816231,0.08794534524639583,-0.00790719790139493,0.0028933609702010196,-0.013025769989368342,-0.0021693651545397104,0.06991484965354691,0.00242133305954598,0.06564498022217433,0.07532227706574954,697.99,24.82524578494296,648.425,750.0999999999999,-176.2,27.58824226207808,-231.1,-121.90000000000003,874.19,27.193914574753485,823.95,927.05,100,True,1.0,True,False,True,False,True,False,0.015646662705486244,0.00790719790139493,0.0,0,0.0,0.0
0.5,higher_risk_more_available,1.0,weak,2.0,0.4472135954999579,0.2,0.4998516,0.0014397921567175734,0.49716325,0.50251725,0.6665583367532322,0.004532176285414401,0.6568240752777524,0.675078206457166,0.1203684476548295,0.0027539829414335243,0.11621512754520588,0.12635909156752378,-0.030449284583418078,0.004093277963615891,-0.03735179670154609,-0.022844813860869142,0.15081773223824757,0.0037480776474885687,0.14421531088214043,0.1580689585914074,-0.01766118904605545,0.002693391669818039,-0.022886470094706464,-0.012295783846090556,0.15081773223824757,0.0037480776474885687,0.14421531088214043,0.1580689585914074,0.15081773223824757,0.0037480776474885687,0.14421531088214043,0.1580689585914074,-0.024055236814736758,0.002644666758135656,-0.028246794470610355,-0.01894413942521374,0.14442368446956622,0.0026488278182837765,0.14007453691180669,0.15038467360809274,-0.012788095537362633,0.0044767753241129115,-0.02032887024471877,-0.003569951275457125,0.1203684476548295,0.0027539829414335243,0.11621512754520588,0.12635909156752378,1201.71,29.854629270665693,1153.0,1257.575,-303.95,40.65384174324548,-376.575,-226.95000000000002,1505.66,38.684483878285015,1438.95,1582.1499999999999,100,True,1.0,True,False,True,False,True,False,0.021575613618368933,0.012798133682313443,0.0,0,0.0,0.0
0.5,risk_independent,0.0,good,0.5,0.8944271909999159,0.05,0.500004,0.00148725358709375,0.4973585,0.5027495,0.5003147766431847,0.004916178531935806,0.4917886715951178,0.5108267245843088,0.08430420198632946,0.002475609676929548,0.07998820235744701,0.08909922826139512,0.02719422191072626,0.0031040858089990734,0.02148599874841354,0.03431187839831279,0.05710998007560319,0.002142976358438741,0.05266883777493728,0.06092943970510321,0.013373145135594806,0.0026688401350296897,0.008063920701303556,0.018136307259718217,0.05710998007560319,0.002142976358438741,0.05266883777493728,0.06092943970510321,0.05710998007560319,0.002142976358438741,0.05266883777493728,0.06092943970510321,0.020283683523160533,0.0025025234706079614,0.015825508245322965,0.0255976917690029,0.06402051846316892,0.0016020989731728285,0.06106132985373855,0.06727639094060814,0.013821076775131448,0.0029095734856116953,0.008388387796452491,0.020011921124916662,0.08430420198632946,0.002475609676929548,0.07998820235744701,0.08909922826139512,841.63,25.145096114070803,794.475,889.8249999999999,271.49,31.094023265384667,215.225,340.92499999999984,570.14,21.555200455265236,528.85,608.525,100,False,0.0,False,True,False,False,False,True,0.021040095275903142,0.013821076775131448,0.0,0,0.0,0.0
0.5,risk_independent,0.0,good,0.5,0.8944271909999159,0.1,0.500004,0.00148725358709375,0.4973585,0.5027495,0.5003147766431847,0.004916178531935806,0.4917886715951178,0.5108267245843088,0.14134468785282256,0.003253030838192831,0.13583013491366874,0.1477995429999257,0.05465585533028527,0.003798536248552592,0.04642381652278915,0.06154389254081528,0.08668883252253727,0.0024653049118104143,0.08259588961893019,0.09146383996638766,0.0271862363305389,0.0030774879904008653,0.02139150899309229,0.034168127767827586,0.08668883252253727,0.0024653049118104143,0.08259588961893019,0.09146383996638766,0.08668883252253727,0.0024653049118104143,0.08259588961893019,0.09146383996638766,0.04092104583041209,0.0029349442437908765,0.035073200891494544,0.046421193092851254,0.10042364202241048,0.001949561743834566,0.09663269620592645,0.10363346790561014,0.027469618999746384,0.003652947996976457,0.020851202243123538,0.034142242161136455,0.14134468785282256,0.003253030838192831,0.13583013491366874,0.1477995429999257,1411.08,33.36261743964706,1354.225,1484.6999999999998,545.59,37.28950213796062,464.425,608.5749999999999,865.49,26.862724351710117,810.9,915.0,100,False,0.0,False,True,False,False,False,True,0.03703703703703701,0.027469618999746384,0.0,0,0.0,0.0
0.5,risk_independent,0.0,good,0.5,0.8944271909999159,0.2,0.500004,0.00148725358709375,0.4973585,0.5027495,0.5003147766431847,0.004916178531935806,0.4917886715951178,0.5108267245843088,0.22789645585163051,0.004017674567457813,0.22101019349196468,0.2360611660055621,0.109374464610505,0.005944506749245574,0.09814442362250282,0.12098916280300023,0.11852199124112549,0.0035015205870055546,0.11315591737991385,0.12461824963499933,0.054653769657402,0.0037709270295432423,0.046610096775554305,0.06159752416815209,0.11852199124112549,0.0035015205870055546,0.11315591737991385,0.12461824963499933,0.11852199124112549,0.0035015205870055546,0.11315591737991385,0.12461824963499933,0.08201411713395351,0.004296385500314365,0.07418350406368499,0.08915497134292988,0.145882338717677,0.002223966332054289,0.141279344394029,0.15005996100359126,0.05472069495310304,0.005027761812047775,0.04575058179638224,0.06441036227075864,0.22789645585163051,0.004017674567457813,0.22101019349196468,0.2360611660055621,2275.18,43.699936435244894,2200.0,2361.875,1091.95,60.367121796052146,980.95,1209.7749999999999,1183.23,35.42608038884872,1132.425,1253.05,100,False,0.0,False,True,False,False,False,True,0.06919291338582673,0.05472069495310304,0.0,0,0.0,0.0
0.5,risk_independent,0.0,medium,1.0,0.7071067811865475,0.05,0.500004,0.00148725358709375,0.4973585,0.5027495,0.5003147766431847,0.004916178531935806,0.4917886715951178,0.5108267245843088,0.06775952439950376,0.002291397648904644,0.0639329553178087,0.07149720390387314,0.01839771807246004,0.003004215762474403,0.012918972454745109,0.02344527980504887,0.04936180632704372,0.001913218112769828,0.0453985192530474,0.05284513498138588,0.008611922200468853,0.002273833959884764,0.004234471855630423,0.01312809522610527,0.04936180632704372,0.001913218112769828,0.0453985192530474,0.05284513498138588,0.04936180632704372,0.001913218112769828,0.0453985192530474,0.05284513498138588,0.013504820136464445,0.0023047963068677365,0.009228495589191,0.01739051539519854,0.054254704263039306,0.0014171805156869774,0.05160114287547325,0.056658362247917586,0.009785795871991186,0.002672624624717272,0.004347011543761003,0.014502807780610562,0.06775952439950376,0.002291397648904644,0.0639329553178087,0.07149720390387314,676.45,22.86692949756186,637.475,721.5749999999999,183.63,29.77683154685362,130.125,235.14999999999995,492.82,19.98958314581458,449.7,527.0,100,False,0.0,False,True,False,False,False,True,0.015183090205418276,0.009785795871991186,0.0,0,0.0,0.0
0.5,risk_independent,0.0,medium,1.0,0.7071067811865475,0.1,0.500004,0.00148725358709375,0.4973585,0.5027495,0.5003147766431847,0.004916178531935806,0.4917886715951178,0.5108267245843088,0.11735740307618339,0.0030880759351739418,0.11160547801397527,0.12411307263472161,0.03736261064130957,0.004065820916532022,0.028947444784660947,0.04626808766502542,0.0799947924348738,0.002789968289655148,0.07538005456509086,0.08566529504531689,0.018367914554600757,0.0030129671545156985,0.012839925294745373,0.02324476961602046,0.0799947924348738,0.002789968289655148,0.07538005456509086,0.08566529504531689,0.0799947924348738,0.002789968289655148,0.07538005456509086,0.08566529504531689,0.027865262597955166,0.002973599679079129,0.022397848676568143,0.03465215205656163,0.08949214047822823,0.001938217631767228,0.08626959893033674,0.09331023254464134,0.018994696086708823,0.003981025168637023,0.011632108617477266,0.02527454590198149,0.11735740307618339,0.0030880759351739418,0.11160547801397527,0.12411307263472161,1171.59,30.755173663478267,1111.475,1235.8749999999998,372.94,40.09403593019437,291.9,458.62499999999994,798.65,29.357557146604712,745.375,854.525,100,False,0.0,False,True,False,False,False,True,0.02934782608695652,0.018994696086708823,1.3877787807814457e-17,0,1.3877787807814457e-17,0.0
0.5,risk_independent,0.0,medium,1.0,0.7071067811865475,0.2,0.500004,0.00148725358709375,0.4973585,0.5027495,0.5003147766431847,0.004916178531935806,0.4917886715951178,0.5108267245843088,0.19717854769909438,0.0038520020167717027,0.19060093554821542,0.205613944094456,0.078292646594505,0.005025747127902066,0.0699785544122133,0.08672437466975826,0.11888590110458935,0.0026592839277487577,0.11329224229058832,0.12432868642775,0.03734841823204707,0.004024593431300905,0.028947444784660947,0.04605012790861166,0.11888590110458935,0.0026592839277487577,0.11329224229058832,0.12432868642775,0.11888590110458935,0.0026592839277487577,0.11329224229058832,0.12432868642775,0.057820532413276025,0.003935152839293217,0.05030468429920781,0.06448797190314176,0.13935801528581832,0.0021526149011023643,0.13535703546352013,0.14327120641931074,0.04094422836245793,0.004579220620081831,0.033225280884231406,0.05055212745241224,0.19717854769909438,0.0038520020167717027,0.19060093554821542,0.205613944094456,1968.51,41.155407612579616,1904.9,2046.575,781.65,50.935367046499394,695.275,865.3999999999999,1186.86,27.052519067155057,1135.75,1239.1999999999998,100,False,0.0,False,True,False,False,False,True,0.05141542462738821,0.04094422836245793,0.0,0,0.0,0.0
0.5,risk_independent,0.0,weak,2.0,0.4472135954999579,0.05,0.500004,0.00148725358709375,0.4973585,0.5027495,0.5003147766431847,0.004916178531935806,0.4917886715951178,0.5108267245843088,0.04864788700146953,0.0019091418973869974,0.04593889749687525,0.052527858930387306,0.008932336848957778,0.002456401676714672,0.0038987340879367617,0.013444350020957408,0.03971555015251174,0.0017348768730322205,0.03658835798943867,0.043089171795926993,0.0042705555019881955,0.0020869769182935826,0.0004949725401020802,0.008051909838280682,0.03971555015251174,0.0017348768730322205,0.03658835798943867,0.043089171795926993,0.03971555015251174,0.0017348768730322205,0.03658835798943867,0.043089171795926993,0.006601446175472988,0.0019233863135858491,0.0024881331254077614,0.010551827819639991,0.04204644082599653,0.0012147525834102942,0.0397123853019393,0.04425948713009099,0.004661781346969583,0.0024456295844947997,0.0006008978079084602,0.009426224945454304,0.04864788700146953,0.0019091418973869974,0.04593889749687525,0.052527858930387306,485.65,18.85584602432172,455.9,523.675,89.14,24.38413957116926,39.375,134.575,396.51,17.905754957724085,362.95,433.04999999999995,100,False,0.0,False,True,False,False,False,True,0.01148742325212914,0.004740832730368792,0.0,0,0.0,0.0
0.5,risk_independent,0.0,weak,2.0,0.4472135954999579,0.1,0.500004,0.00148725358709375,0.4973585,0.5027495,0.5003147766431847,0.004916178531935806,0.4917886715951178,0.5108267245843088,0.08858106986396534,0.0025977202024980786,0.08400771950435572,0.09402945723381544,0.019627836644446787,0.0034014654796489575,0.01245953558346447,0.026708737024716555,0.06895323321951854,0.0022135835620294814,0.06509009693376148,0.07346917258070243,0.008948213609748415,0.002445914709061971,0.00392119898602134,0.013399668628044488,0.06895323321951854,0.0022135835620294814,0.06509009693376148,0.07346917258070243,0.06895323321951854,0.0022135835620294814,0.06509009693376148,0.07346917258070243,0.0142880251270976,0.0024454440574517462,0.010123752452171248,0.019448139048735665,0.07429304473686772,0.0016217248532329458,0.07137629094045561,0.07714318319465871,0.010679623034698372,0.003344270592221,0.003832974308650521,0.017743599544290212,0.08858106986396534,0.0025977202024980786,0.08400771950435572,0.09402945723381544,884.33,26.447987836621156,828.0,946.8249999999999,195.92,33.8068428910868,125.425,266.525,688.41,23.37359945569256,645.0,733.675,100,False,0.0,False,True,False,False,False,True,0.018972332015810278,0.010679623034698372,0.0,0,0.0,0.0
0.5,risk_independent,0.0,weak,2.0,0.4472135954999579,0.2,0.500004,0.00148725358709375,0.4973585,0.5027495,0.5003147766431847,0.004916178531935806,0.4917886715951178,0.5108267245843088,0.15761409096561732,0.0033935759141231836,0.15091419867831288,0.163737400393803,0.042302133720988254,0.004649959721535719,0.03340968407362807,0.052791810716510505,0.11531195724462905,0.0029607084511169223,0.10947762270498841,0.12093499385579749,0.019632097228826896,0.0033795205170051522,0.012412714489329433,0.026562878707777886,0.11531195724462905,0.0029607084511169223,0.10947762270498841,0.12093499385579749,0.11531195724462905,0.0029607084511169223,0.10947762270498841,0.12093499385579749,0.030967115474907575,0.0034186286367202997,0.024423231454416723,0.03815781049955703,0.12664697549070975,0.0021683556891671676,0.12260436161320304,0.1313057097708016,0.022670036492161354,0.004397554053142525,0.014606146435973823,0.031482597553525934,0.15761409096561732,0.0033935759141231836,0.15091419867831288,0.163737400393803,1573.55,37.02043525220397,1499.225,1642.525,422.35,46.77074433075151,333.8,524.5749999999999,1151.2,30.65513617222037,1087.375,1212.1999999999998,100,False,0.0,False,True,False,False,False,True,0.034631600080305136,0.022670036492161354,0.0,0,0.0,0.0
0.7,higher_risk_less_available,-1.0,good,0.5,0.8944271909999159,0.05,0.7001311999999998,0.0013386419169509754,0.6978489999999999,0.70266775,0.5422816657110628,0.004552585989274422,0.5331772841111645,0.5504267502491129,0.08132456519774602,0.0032082771096654567,0.0750602358330958,0.08631663746345049,0.05408180826550429,0.0034481168110484742,0.046962025440222224,0.060196153530405146,0.027242756932241714,0.0013278332973786118,0.0246681647390358,0.029655027843501852,0.0403318186099627,0.003028412837839374,0.033899607202881536,0.04622660378260758,0.027242756932241714,0.0013278332973786118,0.0246681647390358,0.029655027843501852,0.027242756932241714,0.0013278332973786118,0.0246681647390358,0.029655027843501852,0.04720681343773351,0.003100709265214188,0.041402502064765694,0.052639163760330406,0.034117751760012506,0.0011716380414050118,0.03197706490888918,0.03610476687164065,0.013749989655541585,0.001914156714720719,0.009419661605022509,0.0165555940233769,0.08132456519774602,0.0032082771096654567,0.0750602358330958,0.08631663746345049,811.91,33.05003705739147,746.475,867.15,539.9,34.440550447858925,471.425,595.5749999999999,272.01,14.085951881361813,241.9,299.62499999999994,100,False,0.0,False,True,False,False,False,True,0.016874246685415817,0.013749989655541585,0.0,0,0.0,0.0
0.7,higher_risk_less_available,-1.0,good,0.5,0.8944271909999159,0.1,0.7001311999999998,0.0013386419169509754,0.6978489999999999,0.70266775,0.5422816657110628,0.004552585989274422,0.5331772841111645,0.5504267502491129,0.1357825694586371,0.003914482766991962,0.12839580070615564,0.14302546166551314,0.0932759526013227,0.004535178240856752,0.08456096542893789,0.1017009735734801,0.0425066168573144,0.0017808437435970375,0.03919580407248261,0.04576519329026921,0.07065078850903567,0.003868122258521097,0.06249376540149262,0.07745663921770458,0.0425066168573144,0.0017808437435970375,0.03919580407248261,0.04576519329026921,0.0425066168573144,0.0017808437435970375,0.03919580407248261,0.04576519329026921,0.08196337055517919,0.00389264323812429,0.0741416215238244,0.08924450284843914,0.053819198903457884,0.0013711466827443744,0.051385964411631686,0.05643618248446084,0.02262516409228699,0.0032326053655147534,0.016667403448137295,0.02862268726362319,0.1357825694586371,0.003914482766991962,0.12839580070615564,0.14302546166551314,1355.55,39.73888892419229,1281.475,1434.575,931.18,45.22097930935341,846.475,1018.0,424.37,18.28376494614992,389.95,461.525,100,False,0.0,False,True,False,False,False,True,0.02981906398463563,0.02262516409228699,0.0,0,0.0,0.0
0.7,higher_risk_less_available,-1.0,good,0.5,0.8944271909999159,0.2,0.7001311999999998,0.0013386419169509754,0.6978489999999999,0.70266775,0.5422816657110628,0.004552585989274422,0.5331772841111645,0.5504267502491129,0.21767976090697125,0.005254812624976385,0.20963188672972533,0.2281262088584511,0.15622655166940547,0.006155241228600978,0.14520975282287926,0.16790763522812518,0.06145320923756582,0.0024424327911389014,0.05611953022939739,0.06617130003193042,0.12066781560906502,0.005592553178475515,0.11104655201329311,0.13054905118147808,0.06145320923756582,0.0024424327911389014,0.05611953022939739,0.06617130003193042,0.06145320923756582,0.0024424327911389014,0.05611953022939739,0.06617130003193042,0.13844718363923525,0.005572522656446461,0.12964479981755825,0.1493578780456201,0.07923257726773604,0.0016348002330603235,0.07567392642260237,0.08179113508260218,0.03555873606034044,0.003757027581247612,0.0286696378382719,0.04307951251680346,0.21767976090697125,0.005254812624976385,0.20963188672972533,0.2281262088584511,2173.21,56.10763375563584,2070.125,2289.1,1559.69,63.08607155499877,1450.475,1684.7749999999999,613.52,25.084696932632458,563.95,662.5749999999999,100,False,0.0,False,True,False,False,False,True,0.045486284289276785,0.03555873606034044,0.0,0,0.0,1.3877787807814457e-17
0.7,higher_risk_less_available,-1.0,medium,1.0,0.7071067811865475,0.05,0.7001311999999998,0.0013386419169509754,0.6978489999999999,0.70266775,0.5422816657110628,0.004552585989274422,0.5331772841111645,0.5504267502491129,0.06669296208115279,0.0028462392159247997,0.06158006000228799,0.07219917359198173,0.04355591284363292,0.002980403514559352,0.038495505156981566,0.049241843685966624,0.023137049237519868,0.0011119089391206853,0.020765040154979205,0.025165468200703096,0.03235574105318461,0.0027690631285397184,0.027437493465125938,0.03817228514754889,0.023137049237519868,0.0011119089391206853,0.020765040154979205,0.025165468200703096,0.023137049237519865,0.0011119089391206855,0.020765040154979205,0.025165468200703096,0.037955826948408766,0.0026883864753044252,0.03389957240327839,0.043499560371557264,0.028737135132744025,0.000938993412037202,0.02682723483409898,0.030420278233204555,0.011200171790448316,0.0020472772348836456,0.007147478580328945,0.014615347968149938,0.06669296208115279,0.0028462392159247997,0.06158006000228799,0.07219917359198173,665.81,28.579393226094165,618.325,721.625,434.81,29.55894470581134,381.425,492.04999999999995,231.0,11.51547048999999,208.0,251.52499999999998,100,False,0.0,False,True,False,False,False,True,0.0163405285454912,0.011200171790448316,6.938893903907228e-18,0,6.938893903907228e-18,1.0408340855860843e-17
