availability_target_fraction,availability_relation,availability_slope,model_quality,score_noise_sd,expected_score_latent_correlation,nominal_fraction,mean_realized_available_fraction,sd_realized_available_fraction,q025_realized_available_fraction,q975_realized_available_fraction,mean_event_availability_ceiling,sd_event_availability_ceiling,q025_event_availability_ceiling,q975_event_availability_ceiling,mean_naive_top_fraction_effect,sd_naive_top_fraction_effect,q025_naive_top_fraction_effect,q975_naive_top_fraction_effect,mean_availability_effect_at_all_budget,sd_availability_effect_at_all_budget,q025_availability_effect_at_all_budget,q975_availability_effect_at_all_budget,mean_capacity_effect_within_available_subset,sd_capacity_effect_within_available_subset,q025_capacity_effect_within_available_subset,q975_capacity_effect_within_available_subset,mean_distortion_top_fraction_minus_fixed_budget,sd_distortion_top_fraction_minus_fixed_budget,q025_distortion_top_fraction_minus_fixed_budget,q975_distortion_top_fraction_minus_fixed_budget,mean_naive_delta_true_positive_n,sd_naive_delta_true_positive_n,q025_naive_delta_true_positive_n,q975_naive_delta_true_positive_n,mean_availability_delta_true_positive_n,sd_availability_delta_true_positive_n,q025_availability_delta_true_positive_n,q975_availability_delta_true_positive_n,mean_capacity_delta_true_positive_n,sd_capacity_delta_true_positive_n,q025_capacity_delta_true_positive_n,q975_capacity_delta_true_positive_n,max_abs_identity_error,max_abs_tp_identity_error,replicates
0.7,higher_risk_more_available,1.0,good,0.5,0.8944271909999159,0.1,0.7000363999999999,0.00158020361812884,0.696429,0.702597,0.8288756835164931,0.003763246119433594,0.8220703619082088,0.8348949553124522,0.06626689780176874,0.0022957633180389534,0.06194128427208519,0.07094109210994805,0.001927696289399885,0.0016863898822792754,-0.0016853868094262147,0.004608480015834837,0.06433920151236885,0.0022388093942508082,0.06039232655129229,0.06865196806554778,0.06433920151236885,0.0022388093942508082,0.06039232655129229,0.06865196806554778,661.53,22.372627124333082,622.0,704.675,19.2,16.811491980971308,-17.05,46.0,642.33,23.088785593920267,600.325,686.2499999999999,0.0,0,100
0.7,higher_risk_more_available,1.0,good,0.5,0.8944271909999159,0.2,0.7000363999999999,0.00158020361812884,0.696429,0.702597,0.8288756835164931,0.003763246119433594,0.8220703619082088,0.8348949553124522,0.10059408443772778,0.002748949043788795,0.09475757485357053,0.10480385221314718,0.006549659495557385,0.0023453656439553832,0.0021153973592642496,0.01093869753439224,0.09404442494217037,0.0027839373794540686,0.0886268748012426,0.09941034148561434,0.09404442494217037,0.0027839373794540686,0.0886268748012426,0.09941034148561434,1004.25,27.80428533209014,952.85,1055.525,65.36,23.360814985091523,20.95,109.19999999999993,938.89,28.95342655180746,880.95,994.675,0.0,0,100
0.7,higher_risk_more_available,1.0,medium,1.0,0.7071067811865475,0.05,0.7000363999999999,0.00158020361812884,0.696429,0.702597,0.8288756835164931,0.003763246119433594,0.8220703619082088,0.8348949553124522,0.0330958203933852,0.0017061744473675028,0.03011252918956627,0.035796349926664896,-0.0014616311509192581,0.0011464856849868021,-0.003932486555388784,0.0006072060155224018,0.03455745154430446,0.0017488540025327756,0.031734431853727756,0.03798551279178586,0.03455745154430446,0.0017488540025327756,0.031734431853727756,0.03798551279178586,330.39,16.877990569275884,300.475,358.0,-14.61,11.498699970435833,-39.15,6.099999999999966,345.0,17.64921951517827,314.0,380.525,0.0,0,100
0.7,higher_risk_more_available,1.0,medium,1.0,0.7071067811865475,0.1,0.7000363999999999,0.00158020361812884,0.696429,0.702597,0.8288756835164931,0.003763246119433594,0.8220703619082088,0.8348949553124522,0.055229188155677796,0.0021751176593184434,0.05102951819177381,0.059281512057625795,-0.002780576452209225,0.00170554898165895,-0.006264996049222732,0.0004076783996545809,0.058009764607887024,0.0022396648112145644,0.05393231856977858,0.06269783729530036,0.058009764607887024,0.0022396648112145644,0.05393231856977858,0.06269783729530036,551.33,20.958378667340572,508.85,589.05,-27.78,17.059361599480155,-62.525,4.049999999999983,579.11,22.122658524734774,531.85,625.5749999999999,0.0,0,100
0.7,higher_risk_more_available,1.0,medium,1.0,0.7071067811865475,0.2,0.7000363999999999,0.00158020361812884,0.696429,0.702597,0.8288756835164931,0.003763246119433594,0.8220703619082088,0.8348949553124522,0.08788368319907404,0.002622693540454441,0.08265170231365117,0.09291502176333635,-0.0032397460528124982,0.002536042863924385,-0.00781861076801676,0.0011652969519058728,0.09112342925188656,0.00304620937678712,0.08563663650600316,0.09702880922036602,0.09112342925188656,0.00304620937678712,0.08563663650600316,0.09702880922036602,877.37,26.69417331345717,815.425,928.0,-32.36,25.365020055664107,-78.1,11.524999999999991,909.73,31.355522446273927,843.0,967.525,0.0,0,100
0.7,higher_risk_more_available,1.0,weak,2.0,0.4472135954999579,0.05,0.7000363999999999,0.00158020361812884,0.696429,0.702597,0.8288756835164931,0.003763246119433594,0.8220703619082088,0.8348949553124522,0.022498195433498798,0.0013839192405615873,0.020221012966483033,0.025233803210575674,-0.0049462983245762565,0.0013333048424786522,-0.007472668404675802,-0.002765542111967584,0.027444493758075058,0.0014791885440240441,0.024909833629151296,0.030158687820367517,0.027444493758075058,0.0014791885440240441,0.024909833629151296,0.030158687820367517,224.59,13.619723517269675,203.0,252.52499999999998,-49.39,13.360498841470303,-74.575,-27.47500000000001,273.98,14.762756852938747,248.95,301.525,0.0,0,100
0.7,higher_risk_more_available,1.0,weak,2.0,0.4472135954999579,0.1,0.7000363999999999,0.00158020361812884,0.696429,0.702597,0.8288756835164931,0.003763246119433594,0.8220703619082088,0.8348949553124522,0.0395802712726957,0.001804539656010847,0.03594431576025223,0.042955839370264946,-0.009687910745679866,0.001880420679112507,-0.012900253426205485,-0.005483892094779423,0.04926818201837557,0.0019709535988147796,0.04574927506622943,0.0530313750770423,0.04926818201837557,0.0019709535988147796,0.04574927506622943,0.0530313750770423,395.13,17.95823156126685,358.475,430.525,-96.74,18.859726745880838,-129.0,-54.85000000000005,491.87,20.15929241583322,453.475,530.3,0.0,0,100
0.7,higher_risk_more_available,1.0,weak,2.0,0.4472135954999579,0.2,0.7000363999999999,0.00158020361812884,0.696429,0.702597,0.8288756835164931,0.003763246119433594,0.8220703619082088,0.8348949553124522,0.06709140086496282,0.0017890816204663036,0.06388603659675934,0.0704361209525369,-0.017413078491670984,0.0031215108876791933,-0.023187725533269057,-0.012008934502457845,0.0845044793566338,0.0030218950860574877,0.0786961698650661,0.08998607641757508,0.0845044793566338,0.0030218950860574877,0.0786961698650661,0.08998607641757508,669.8,18.59673046098114,634.475,705.625,-173.81,31.014071423510753,-233.1,-119.95000000000002,843.61,29.986493592612625,790.9,902.625,0.0,0,100
0.7,risk_independent,0.0,good,0.5,0.8944271909999159,0.05,0.700149,0.001363591884796492,0.69776425,0.70270125,0.700336483237888,0.004173265451880041,0.6931294843292987,0.7071531195702151,0.05045043148800219,0.0018964791888684343,0.046802030456852786,0.0540837680693521,0.013919762946434978,0.002418905739036405,0.009306823660209176,0.018239789571768156,0.03653066854156721,0.0016201220451756999,0.03314746899308915,0.03971512212482764,0.03653066854156721,0.0016201220451756999,0.03314746899308915,0.03971512212482764,503.66,19.175542082074607,461.475,540.5749999999999,138.97,24.219724410179623,92.9,183.14999999999995,364.69,16.18622372216072,329.9,398.04999999999995,0.0,0,100
0.7,risk_independent,0.0,good,0.5,0.8944271909999159,0.1,0.700149,0.001363591884796492,0.69776425,0.70270125,0.700336483237888,0.004173265451880041,0.6931294843292987,0.7071531195702151,0.08473450526650143,0.0024089054831043432,0.08037873387964495,0.08959092589660941,0.02783899820118718,0.003287104125352728,0.022555916584481472,0.0350272621604707,0.05689550706531425,0.0023864697879404364,0.05239086018112398,0.06116349622748977,0.05689550706531425,0.0023864697879404364,0.05239086018112398,0.06116349622748977,845.93,24.59664713949953,803.95,893.0999999999999,277.88,32.439307743364175,225.0,348.04999999999995,568.05,25.087875859695952,520.0,614.0,0.0,0,100
0.7,risk_independent,0.0,good,0.5,0.8944271909999159,0.2,0.700149,0.001363591884796492,0.69776425,0.70270125,0.700336483237888,0.004173265451880041,0.6931294843292987,0.7071531195702151,0.13654634780340053,0.0030180883666951885,0.13181085367927847,0.1421527988227888,0.056197761017547594,0.004411025248341418,0.04828361017315649,0.06410270927800787,0.08034858678585294,0.0029642778115664564,0.07487902555617276,0.08579312110571792,0.08034858678585294,0.0029642778115664564,0.07487902555617276,0.08579312110571792,1363.19,31.55168759193381,1305.425,1422.05,561.03,44.02856166653917,478.85,635.5749999999999,802.16,30.514682672213034,747.475,867.05,0.0,0,100
0.7,risk_independent,0.0,medium,1.0,0.7071067811865475,0.05,0.700149,0.001363591884796492,0.69776425,0.70270125,0.700336483237888,0.004173265451880041,0.6931294843292987,0.7071531195702151,0.0406040636566828,0.0018503581503562384,0.0374942075381595,0.044030827064320724,0.009461834908427306,0.0024073598292653022,0.005470060049509552,0.014225256554317074,0.031142228748255493,0.0014602250195687543,0.02843293595204742,0.03378778493940216,0.031142228748255493,0.0014602250195687543,0.02843293595204742,0.03378778493940216,405.36,18.57636164918233,373.9,442.8249999999999,94.44,23.992978770945268,54.425,141.77499999999992,310.92,15.090086383805332,283.9,341.09999999999997,0.0,0,100
0.7,risk_independent,0.0,medium,1.0,0.7071067811865475,0.1,0.700149,0.001363591884796492,0.69776425,0.70270125,0.700336483237888,0.004173265451880041,0.6931294843292987,0.7071531195702151,0.07043191073828231,0.0023812343123514397,0.06600883538448916,0.07535307470393224,0.019211167146023698,0.003059993918136244,0.012527699467263394,0.024936458250771256,0.051220743592258616,0.0022153398844853922,0.046719783603796146,0.05456371067434467,0.051220743592258616,0.0022153398844853922,0.046719783603796146,0.05456371067434467,703.13,23.819461951873883,659.375,750.3499999999999,191.77,30.45608031711941,125.475,246.67499999999995,511.36,22.529675155808672,466.475,546.0,0.0,0,100
0.7,risk_independent,0.0,medium,1.0,0.7071067811865475,0.2,0.700149,0.001363591884796492,0.69776425,0.70270125,0.700336483237888,0.004173265451880041,0.6931294843292987,0.7071531195702151,0.11834201170954063,0.002793808416639064,0.11328010576267236,0.12399827861207932,0.04032759209770341,0.004089143887189243,0.0330405478183861,0.04797392237060248,0.07801441961183724,0.0028625695304508167,0.07149240176642647,0.0836136837971641,0.07801441961183724,0.0028625695304508167,0.07149240176642647,0.0836136837971641,1181.46,29.49282398595744,1121.475,1237.525,402.63,41.17164244251305,328.9,482.525,778.83,28.7395321303376,716.85,838.05,0.0,0,100
0.7,risk_independent,0.0,weak,2.0,0.4472135954999579,0.05,0.700149,0.001363591884796492,0.69776425,0.70270125,0.700336483237888,0.004173265451880041,0.6931294843292987,0.7071531195702151,0.029145716274083355,0.001385113633522241,0.026566933868066737,0.03219253811450683,0.004489256446670317,0.0017650087964320956,0.000795986720137281,0.007992569424434846,0.024656459827413036,0.0012439303635327257,0.02242463321407775,0.026910745624900975,0.024656459827413036,0.0012439303635327257,0.02242463321407775,0.026910745624900975,290.96,13.707566295202579,265.375,320.09999999999997,44.8,17.586151576531098,7.8500000000000005,79.57499999999997,246.16,12.676806149082433,223.375,268.04999999999995,0.0,0,100
0.7,risk_independent,0.0,weak,2.0,0.4472135954999579,0.1,0.700149,0.001363591884796492,0.69776425,0.70270125,0.700336483237888,0.004173265451880041,0.6931294843292987,0.7071531195702151,0.0530676803561744,0.0019843544202671247,0.04931061217560173,0.05704981157774942,0.009664962753925668,0.002723678125029841,0.0048879636933980095,0.014902758447233693,0.04340271760224872,0.0017318275318126844,0.04017987405862644,0.0470528360713308,0.04340271760224872,0.0017318275318126844,0.04017987405862644,0.0470528360713308,529.79,20.05159758364818,491.475,566.0999999999999,96.48,27.17265410873828,49.0,148.04999999999998,433.31,17.697055053758454,399.475,469.15,0.0,0,100
0.7,risk_independent,0.0,weak,2.0,0.4472135954999579,0.2,0.700149,0.001363591884796492,0.69776425,0.70270125,0.700336483237888,0.004173265451880041,0.6931294843292987,0.7071531195702151,0.09458925822924716,0.00260550554407779,0.09053961620880346,0.09966565003782527,0.021344027576324275,0.0036679863680944445,0.014814804540576534,0.028836669295230866,0.07324523065292285,0.0025762385270970307,0.06782677614165078,0.07790113869262001,0.07324523065292285,0.0025762385270970307,0.06782677614165078,0.07790113869262001,944.35,27.978481991442184,895.0,1001.3,213.13,36.89013308720801,145.375,289.67499999999995,731.22,25.857253832485302,676.95,784.525,0.0,0,100
0.9,higher_risk_less_available,-1.0,good,0.5,0.8944271909999159,0.05,0.9000447999999999,0.0009388155873603239,0.89838025,0.9016705,0.8177605377480862,0.00358214473396389,0.8105071288757109,0.8236730636743275,0.03571103032926772,0.002526511735652615,0.030234466023324108,0.04023938454615291,0.024344722891103853,0.002633530173084099,0.018946040145355638,0.029107345004343265,0.01136630743816388,0.0008869299928909995,0.009847306932257462,0.013195968968351837,0.01136630743816388,0.0008869299928909995,0.009847306932257462,0.013195968968351837,356.53,25.564122191742538,299.0,404.575,243.06,26.529503302070044,188.475,288.0,113.47,8.837997625039396,97.95,131.52499999999998,0.0,0,100
0.9,higher_risk_less_available,-1.0,good,0.5,0.8944271909999159,0.1,0.9000447999999999,0.0009388155873603239,0.89838025,0.9016705,0.8177605377480862,0.00358214473396389,0.8105071288757109,0.8236730636743275,0.05826702755588047,0.003001651932221297,0.05147856571834384,0.0635782713851576,0.040210016889238656,0.003246030361941025,0.03399565062932652,0.0460469934593369,0.01805701066664181,0.0013131805671186473,0.015429885097165544,0.020145648392300326,0.01805701066664181,0.0013131805671186473,0.015429885097165544,0.020145648392300326,581.68,29.847044419943167,519.325,636.05,401.4,32.13073043651262,339.65,455.575,180.28,13.309888478613612,153.475,202.52499999999998,0.0,0,100
0.9,higher_risk_less_available,-1.0,good,0.5,0.8944271909999159,0.2,0.9000447999999999,0.0009388155873603239,0.89838025,0.9016705,0.8177605377480862,0.00358214473396389,0.8105071288757109,0.8236730636743275,0.0913784084414173,0.0036767615492429794,0.08419605057401122,0.09746821745957952,0.06523368805567047,0.003971536179077049,0.05717016936559399,0.07224313450985062,0.02614472038574683,0.0015565903757534048,0.023573752514976072,0.029470977954870674,0.02614472038574683,0.0015565903757534048,0.023573752514976072,0.029470977954870674,912.29,37.88453883615693,833.225,979.5749999999999,651.26,40.02111059090306,569.325,721.5749999999999,261.03,15.962364195415125,235.475,292.575,0.0,0,100
0.9,higher_risk_less_available,-1.0,medium,1.0,0.7071067811865475,0.05,0.9000447999999999,0.0009388155873603239,0.89838025,0.9016705,0.8177605377480862,0.00358214473396389,0.8105071288757109,0.8236730636743275,0.02961034944785186,0.002250550887140391,0.024869226481568057,0.03408280393386167,0.0202339571559498,0.002482588036519231,0.015567170379599642,0.024857986691792133,0.009376392291902062,0.0007863062377253956,0.008021388282124588,0.010932174796288054,0.009376392291902062,0.0007863062377253956,0.008021388282124588,0.010932174796288054,295.6,22.442294126415987,248.95,340.09999999999997,201.99,24.73597756019733,155.95,249.575,93.61,7.909711458298297,80.475,109.04999999999998,0.0,0,100
0.9,higher_risk_less_available,-1.0,medium,1.0,0.7071067811865475,0.1,0.9000447999999999,0.0009388155873603239,0.89838025,0.9016705,0.8177605377480862,0.00358214473396389,0.8105071288757109,0.8236730636743275,0.04964560900404973,0.002679087619897568,0.044385421932233285,0.054173740575943624,0.03388329807171618,0.0029844050495325593,0.027616204239880298,0.03946289849942894,0.015762310932333552,0.0010471851974598661,0.013597587156415968,0.01812662348831563,0.015762310932333552,0.0010471851974598661,0.013597587156415968,0.01812662348831563,495.64,27.170066714171412,438.5,542.7249999999999,338.27,29.886605560337426,272.8,392.09999999999997,157.37,10.659708905002702,136.475,183.0,0.0,0,100
0.9,higher_risk_less_available,-1.0,medium,1.0,0.7071067811865475,0.2,0.9000447999999999,0.0009388155873603239,0.89838025,0.9016705,0.8177605377480862,0.00358214473396389,0.8105071288757109,0.8236730636743275,0.08068069366028642,0.0030762535670767937,0.07441305475675812,0.08554944313331532,0.05570526328487405,0.0033910115964026727,0.0490278216859426,0.0612874474327847,0.024975430375412354,0.0014555781093970764,0.022312846703752054,0.027738955398937018,0.024975430375412354,0.0014555781093970764,0.022312846703752054,0.027738955398937018,805.49,31.907535286837934,744.475,857.5749999999999,556.14,34.356720484124246,493.475,613.525,249.35,14.837418572615315,221.95,278.04999999999995,0.0,0,100
0.9,higher_risk_less_available,-1.0,weak,2.0,0.4472135954999579,0.05,0.9000447999999999,0.0009388155873603239,0.89838025,0.9016705,0.8177605377480862,0.00358214473396389,0.8105071288757109,0.8236730636743275,0.020703725386917168,0.0014874767147724617,0.018313900560044814,0.023999206579277135,0.013301076836999555,0.001638760149334589,0.010834376253031528,0.017297455828301108,0.00740264854991762,0.0007475986749467175,0.0058891857160562906,0.0088905475695273,0.00740264854991762,0.0007475986749467175,0.0058891857160562906,0.0088905475695273,206.7,14.981807149157458,180.475,239.2999999999999,132.79,16.348660093985895,108.475,172.52499999999998,73.91,7.541260243527342,58.375,89.04999999999998,0.0,0,100
0.9,higher_risk_less_available,-1.0,weak,2.0,0.4472135954999579,0.1,0.9000447999999999,0.0009388155873603239,0.89838025,0.9016705,0.8177605377480862,0.00358214473396389,0.8105071288757109,0.8236730636743275,0.036831465843670086,0.0022412776157730535,0.03251259191856805,0.04133048060682872,0.02341652975454313,0.002478337294124253,0.018727333390261107,0.028097500900024656,0.013414936089126958,0.0011282904845138402,0.011130918994514231,0.015237832067145492,0.013414936089126958,0.0011282904845138402,0.011130918994514231,0.015237832067145492,367.72,22.790694539126218,322.95,412.575,233.77,24.69157423867175,188.0,279.525,133.95,11.577036657874839,109.475,153.0,0.0,0,100
0.9,higher_risk_less_available,-1.0,weak,2.0,0.4472135954999579,0.2,0.9000447999999999,0.0009388155873603239,0.89838025,0.9016705,0.8177605377480862,0.00358214473396389,0.8105071288757109,0.8236730636743275,0.06366240651307971,0.0025502101817480535,0.05932234355008062,0.06848456230880141,0.04084424540017386,0.003115077809299931,0.034307371857772384,0.04617727838640753,0.022818161112905834,0.0015071574597680514,0.020271461488321835,0.025964384406991958,0.022818161112905834,0.0015071574597680514,0.020271461488321835,0.025964384406991958,635.6,26.711326239910843,592.0,689.625,407.81,31.815660650476246,339.425,462.04999999999995,227.79,14.937780046823313,202.95,257.0,0.0,0,100
0.9,higher_risk_more_available,1.0,good,0.5,0.8944271909999159,0.05,0.8999608000000002,0.0009395643520893945,0.89827925,0.9015305,0.9526211323828232,0.0023371893221526985,0.9479167027686336,0.9565624511851748,0.013312990266645197,0.0009798728410189334,0.011561336004188828,0.015257897914812068,0.00018942767898407986,0.0005662934871304937,-0.0008592086048666451,0.001165687102251756,0.013123562587661118,0.0009892238929776372,0.011288463233680712,0.014930435552487731,0.013123562587661118,0.0009892238929776372,0.011288463233680712,0.014930435552487731,132.92,9.983501541558605,115.0,153.0,1.89,5.649519511168247,-8.525,11.524999999999991,131.03,10.088952854333778,112.0,149.52499999999998,0.0,0,100
0.9,higher_risk_more_available,1.0,good,0.5,0.8944271909999159,0.1,0.8999608000000002,0.0009395643520893945,0.89827925,0.9015305,0.9526211323828232,0.0023371893221526985,0.9479167027686336,0.9565624511851748,0.021128462254923625,0.0013887097689028168,0.018423928591256578,0.023964710979636324,0.0004061323907439618,0.0008743960595698855,-0.0011061774046848452,0.0020772984566231898,0.02072232986417966,0.0013322918336891407,0.018302706456495448,0.023076230522514327,0.02072232986417966,0.0013322918336891407,0.018302706456495448,0.023076230522514327,210.92,13.747859337498197,184.9,238.52499999999998,4.05,8.745994754310356,-11.1,21.049999999999983,206.87,13.250237276320297,184.0,231.04999999999998,0.0,0,100
0.9,higher_risk_more_available,1.0,good,0.5,0.8944271909999159,0.2,0.8999608000000002,0.0009395643520893945,0.89827925,0.9015305,0.9526211323828232,0.0023371893221526985,0.9479167027686336,0.9565624511851748,0.031572468934129565,0.001658877077510655,0.02842006833725483,0.03473257650269123,0.001415969343713278,0.001097358145510809,-0.0007028297070780176,0.0035691107136325752,0.030156499590416285,0.001616233784673105,0.02717749313993979,0.033097742819264434,0.030156499590416285,0.001616233784673105,0.02717749313993979,0.033097742819264434,315.2,16.702385966373097,282.325,344.0,14.14,10.971975320070785,-7.05,35.574999999999974,301.06,16.199401410564715,270.475,331.04999999999995,0.0,0,100
0.9,higher_risk_more_available,1.0,medium,1.0,0.7071067811865475,0.05,0.8999608000000002,0.0009395643520893945,0.89827925,0.9015305,0.9526211323828232,0.0023371893221526985,0.9479167027686336,0.9565624511851748,0.010809512876236469,0.0008709520030246308,0.009219664781498074,0.01241082552399712,-0.0004169503070291167,0.0005873728585059616,-0.0014645359440676972,0.0006560185943948596,0.011226463183265582,0.0009297033589800173,0.0097319068117776,0.01313231506801982,0.011226463183265582,0.0009297033589800173,0.0097319068117776,0.01313231506801982,107.91,8.678424425265828,91.95,123.52499999999999,-4.17,5.872474742045264,-14.525,6.5249999999999915,112.08,9.350287631291284,97.95,132.67499999999995,0.0,0,100
0.9,higher_risk_more_available,1.0,medium,1.0,0.7071067811865475,0.1,0.8999608000000002,0.0009395643520893945,0.89827925,0.9015305,0.9526211323828232,0.0023371893221526985,0.9479167027686336,0.9565624511851748,0.017801893478653824,0.001179018053814284,0.01568817310579205,0.020100693490147658,-0.0007533134818053827,0.0009250690625571246,-0.002363462508770546,0.001003166700724243,0.018555206960459206,0.001265482972290549,0.016529869292446146,0.021039439286028135,0.018555206960459206,0.001265482972290549,0.016529869292446146,0.021039439286028135,177.7,11.497474470157314,156.0,200.14999999999995,-7.53,9.238101820857208,-24.05,10.0,185.23,12.459108874209019,162.475,210.62499999999994,0.0,0,100
0.9,higher_risk_more_available,1.0,medium,1.0,0.7071067811865475,0.2,0.8999608000000002,0.0009395643520893945,0.89827925,0.9015305,0.9526211323828232,0.0023371893221526985,0.9479167027686336,0.9565624511851748,0.02797267314827788,0.001561635295782683,0.02467698519110503,0.031205902125745377,-0.0012684600234467048,0.0011760569170102917,-0.003232756397323004,0.0010082452321086052,0.02924113317172458,0.0018115321944171205,0.025748106642022567,0.03250952999145263,0.02924113317172458,0.0018115321944171205,0.025748106642022567,0.03250952999145263,279.25,15.472605312342042,244.85,311.09999999999997,-12.67,11.744807578266451,-32.575,10.0,291.92,18.064799187839586,256.85,323.04999999999995,0.0,0,100
0.9,higher_risk_more_available,1.0,weak,2.0,0.4472135954999579,0.05,0.8999608000000002,0.0009395643520893945,0.89827925,0.9015305,0.9526211323828232,0.0023371893221526985,0.9479167027686336,0.9565624511851748,0.007308140905209957,0.0007524209069430587,0.005853335173838485,0.008726261260244148,-0.0014525198917617749,0.0007599464525806743,-0.0028231711264442945,-9.969366507730296e-05,0.008760660796971732,0.0007696213504140485,0.007350667500855196,0.010060035019300891,0.008760660796971732,0.0007696213504140485,0.007350667500855196,0.010060035019300891,72.95,7.429636259568496,58.0,87.0,-14.5,7.600505033724849,-28.0,-1.0,87.45,7.585705589655407,73.475,100.0,0.0,0,100
0.9,higher_risk_more_available,1.0,weak,2.0,0.4472135954999579,0.1,0.8999608000000002,0.0009395643520893945,0.89827925,0.9015305,0.9526211323828232,0.0023371893221526985,0.9479167027686336,0.9565624511851748,0.012702859639841697,0.001140172196799925,0.010605996872694784,0.01472829428693262,-0.002679843053465015,0.0009444628777908,-0.0043332338902147965,-0.000999547314842539,0.015382702693306714,0.001206224981511723,0.012833969681096073,0.0175416195858734,0.015382702693306714,0.001206224981511723,0.012833969681096073,0.0175416195858734,126.83,11.574139582306199,105.475,146.52499999999998,-26.76,9.46564228345778,-43.575,-10.0,153.59,12.349371226785989,129.0,176.575,0.0,0,100
0.9,higher_risk_more_available,1.0,weak,2.0,0.4472135954999579,0.2,0.8999608000000002,0.0009395643520893945,0.89827925,0.9015305,0.9526211323828232,0.0023371893221526985,0.9479167027686336,0.9565624511851748,0.021012554537956765,0.001134298244231884,0.01908778679768422,0.023343334027188682,-0.005225533164912215,0.001400846631707115,-0.007846422999739335,-0.0029212292871948022,0.02623808770286898,0.0015126401775958766,0.02359388224470047,0.02908360425461048,0.02623808770286898,0.0015126401775958766,0.02359388224470047,0.02908360425461048,209.78,11.494030070985863,188.475,233.0,-52.17,14.00508926256899,-78.575,-28.47500000000001,261.95,15.285415905167232,233.475,291.0,0.0,0,100
0.9,risk_independent,0.0,good,0.5,0.8944271909999159,0.05,0.9000708000000001,0.000879075133824798,0.89836125,0.9016835000000001,0.9006038149778128,0.002893796002350264,0.8949697597734243,0.9062241205901496,0.016769821956255603,0.0011454758217566137,0.014942515889641758,0.018884765659179594,0.0040987776127738886,0.0014515803564106769,0.0013985521004036966,0.0073881704256951,0.012671044343481716,0.0010116938938739173,0.010730875064131694,0.01446680754631804,0.012671044343481716,0.0010116938938739173,0.010730875064131694,0.01446680754631804,167.41,11.333418003248783,149.475,187.04999999999998,40.9,14.428157095475402,14.0,72.57499999999997,126.51,10.261721556002643,106.85,144.04999999999998,0.0,0,100
0.9,risk_independent,0.0,good,0.5,0.8944271909999159,0.1,0.9000708000000001,0.000879075133824798,0.89836125,0.9016835000000001,0.9006038149778128,0.002893796002350264,0.8949697597734243,0.9062241205901496,0.028167071761836606,0.0014869139668072398,0.02571468738612275,0.030834458267847843,0.008078517329923977,0.0019501671086057455,0.0033830778575073524,0.011776712655149358,0.02008855443191263,0.0012858869885606968,0.017987829190284577,0.022639882809201525,0.02008855443191263,0.0012858869885606968,0.017987829190284577,0.022639882809201525,281.19,14.742705780736916,259.0,307.0,80.61,19.322303541281357,33.475,116.52499999999999,200.58,13.358446047653928,177.475,227.52499999999998,0.0,0,100
0.9,risk_independent,0.0,good,0.5,0.8944271909999159,0.2,0.9000708000000001,0.000879075133824798,0.89836125,0.9016835000000001,0.9006038149778128,0.002893796002350264,0.8949697597734243,0.9062241205901496,0.04530796614205977,0.0016839630800033008,0.04201849491046737,0.04869972261376966,0.01641304833467706,0.002289439678095907,0.011871656026640198,0.02078491757703152,0.028894917807382705,0.0016454273559913881,0.025984648330369058,0.032032801768460115,0.028894917807382705,0.0016454273559913881,0.025984648330369058,0.032032801768460115,452.3,16.414147630146452,421.475,482.575,163.83,22.672483656439475,120.0,205.62499999999994,288.47,16.590404309465008,259.475,323.15,0.0,0,100
0.9,risk_independent,0.0,medium,1.0,0.7071067811865475,0.05,0.9000708000000001,0.000879075133824798,0.89836125,0.9016835000000001,0.9006038149778128,0.002893796002350264,0.8949697597734243,0.9062241205901496,0.013521235894729549,0.001045840443796382,0.011643669990793092,0.015358961583303446,0.0027876738069832706,0.0012709369134390133,0.0001837135294046673,0.004903632275462894,0.010733562087746283,0.0008786860260181259,0.0090398658479117,0.012431261732511417,0.010733562087746283,0.0008786860260181259,0.0090398658479117,0.012431261732511417,134.97,10.247892121275132,115.95,154.0,27.81,12.652060957197703,1.8500000000000005,48.52499999999999,107.16,8.832584302147671,90.0,123.52499999999999,0.0,0,100
0.9,risk_independent,0.0,medium,1.0,0.7071067811865475,0.1,0.9000708000000001,0.000879075133824798,0.89836125,0.9016835000000001,0.9006038149778128,0.002893796002350264,0.8949697597734243,0.9062241205901496,0.023331952385958855,0.0013674785670108013,0.020763007116067152,0.02570769003578915,0.005415865734324665,0.0018390997554333611,0.0018237185137305622,0.008947324186519804,0.017916086651634192,0.0012705379521568802,0.015480351275129598,0.020050249942652122,0.017916086651634192,0.0012705379521568802,0.015480351275129598,0.020050249942652122,232.91,13.37651718950834,206.95,255.67499999999995,54.04,18.267330224621045,18.425,89.24999999999991,178.87,12.837488504809308,152.95,200.52499999999998,0.0,0,100
